IP地址	端口	回源端口	TLS	数据中心	地区	城市	TCP延迟(ms)	速度(MB/s)
47.245.118.197	2086	2086	FALSE	SIN	Asia Pacific	Singapore	9	6.04
8.219.61.52	2053	2053	TRUE	SIN	Asia Pacific	Singapore	32	6.04
8.219.178.9	2095	2095	FALSE	SIN	Asia Pacific	Singapore	5	6.04
8.218.18.235	2096	2096	TRUE	HKG	Asia Pacific	Hong Kong	94	6.04
47.243.107.148	2086	2086	FALSE	HKG	Asia Pacific	Hong Kong	47	6.03
47.91.25.66	2053	2053	TRUE	HKG	Asia Pacific	Hong Kong	167	6.03
8.219.3.53	2096	2096	TRUE	SIN	Asia Pacific	Singapore	53	6.03
47.236.7.206	2095	2095	FALSE	SIN	Asia Pacific	Singapore	11	6.02
47.236.119.253	8080	8080	FALSE	SIN	Asia Pacific	Singapore	24	6.02
47.74.9.63	8080	8080	FALSE	SIN	Asia Pacific	Singapore	168	6.02
8.222.168.155	2086	2086	FALSE	SIN	Asia Pacific	Singapore	17	6.02
47.236.117.48	2052	2052	FALSE	SIN	Asia Pacific	Singapore	11	6.01
47.243.86.79	2087	2087	TRUE	HKG	Asia Pacific	Hong Kong	98	6.01
8.219.79.74	8080	8080	FALSE	SIN	Asia Pacific	Singapore	20	6.01
47.74.15.117	80	80	FALSE	LAX	North America	Los Angeles	173	6.01
